date,points,min_dry,max_dry,min_dew,max_dew,precip,avg_rh,avg_pres,avg_wind_spd,avg_wind_gust
20140309,29,29.0,57.0,21.0,27.0,0,49.793103448275865,860.2361748275863,6.793103448275862,21.0
20140310,29,34.0,62.0,18.0,27.0,0,40.62068965517241,850.19376862069,6.793103448275862,21.0
20140311,31,31.0,46.0,15.0,27.0,0,39.67741935483871,852.9985774193548,12.258064516129032,21.741935483870968
20140312,29,24.0,52.0,2.0,16.0,0,39.206896551724135,858.8582682758621,4.413793103448276,19.620689655172413
20140313,32,26.0,56.0,12.0,24.0,0,40.625,852.3329018750001,7.96875,21.125
20140314,29,29.0,60.0,9.0,26.0,0,41.48275862068966,851.3848689655173,5.620689655172414,20.103448275862068
20140315,31,29.0,51.0,8.0,26.0,0,36.70967741935484,856.6908261290322,10.903225806451612,26.35483870967742
20140316,29,24.0,58.0,11.0,20.0,0,38.89655172413793,859.4421306896551,5.137931034482759,26.0
20140317,29,27.0,65.0,2.0,21.0,0,32.62068965517241,842.8020996551725,14.344827586206897,28.620689655172413
20140318,29,27.0,46.0,9.0,18.0,0,42.6551724137931,849.2479255172414,5.551724137931035,18.75862068965517
20140319,29,24.0,50.0,15.0,19.0,0,48.62068965517241,856.0907762068965,5.379310344827586,25.20689655172414
20140320,29,26.0,57.0,4.0,18.0,0,35.6551724137931,852.5992896551726,6.275862068965517,37.0
20140321,29,31.0,62.0,7.0,21.0,0,30.0,848.5356137931037,6.103448275862069,37.0
20140322,30,33.0,51.0,20.0,37.0,1,59.86666666666667,851.767082,8.9,29.433333333333334
20140323,29,29.0,60.0,2.0,25.0,0,38.89655172413793,854.9230417241378,7.931034482758621,18.137931034482758
20140324,29,27.0,62.0,5.0,14.0,0,27.379310344827587,855.6003193103447,6.793103448275862,20.96551724137931
20140325,29,32.0,65.0,9.0,16.0,0,27.20689655172414,849.8434606896554,9.137931034482758,26.0
20140326,31,45.0,62.0,13.0,32.0,1,36.70967741935484,838.1202864516132,15.516129032258064,25.967741935483872
20140327,30,36.0,56.0,14.0,32.0,1,45.733333333333334,844.3734623333331,9.966666666666667,23.633333333333333
20140328,29,28.0,55.0,8.0,22.0,0,36.37931034482759,854.1873813793101,6.620689655172414,23.862068965517242
20140329,30,32.0,61.0,13.0,23.0,0,30.4,853.3135340000003,11.0,31.0
20140330,32,36.0,65.0,16.0,35.0,0,39.8125,843.4859437500003,15.5,33.71875
20140331,29,25.0,52.0,11.0,23.0,0,41.172413793103445,849.084439310345,4.586206896551724,31.0
20140401,29,40.0,59.0,11.0,25.0,0,27.03448275862069,841.5993531034485,13.206896551724139,28.655172413793103
20140402,50,32.0,47.0,24.0,34.0,1,82.24,843.5697551999999,7.38,23.64
20140403,29,30.0,50.0,16.0,30.0,0,56.758620689655174,849.7033400000001,6.206896551724138,26.0
20140404,29,29.0,53.0,17.0,27.0,0,43.37931034482759,850.4857089655171,10.241379310344827,22.20689655172414
20140405,29,38.0,58.0,18.0,31.0,0,43.37931034482759,847.2160851724137,5.551724137931035,21.379310344827587
20140406,29,36.0,55.0,19.0,34.0,0,58.93103448275862,851.3264651724139,4.931034482758621,26.06896551724138
20140407,29,31.0,60.0,23.0,34.0,0,54.241379310344826,857.1884279310344,6.0,23.862068965517242
20140408,29,35.0,67.0,24.0,28.0,0,40.172413793103445,858.613046551724,6.379310344827586,28.0
20140409,29,39.0,75.0,14.0,28.0,0,29.96551724137931,853.0547055172417,9.241379310344827,25.96551724137931
20140410,29,41.0,75.0,14.0,26.0,0,26.724137931034484,850.9644696551724,8.827586206896552,25.896551724137932
20140411,30,38.0,76.0,9.0,26.0,0,25.266666666666666,849.5997916666664,8.166666666666666,27.8
20140412,30,47.0,72.0,14.0,37.0,0,27.9,843.2898216666669,10.333333333333334,29.8
20140413,39,29.0,52.0,15.0,41.0,1,75.15384615384616,845.78967,13.307692307692308,29.666666666666668
20140414,29,24.0,47.0,7.0,28.0,0,47.689655172413794,859.2202631034481,5.448275862068965,18.0
20140415,29,31.0,59.0,14.0,33.0,0,45.55172413793103,850.8243482758625,7.310344827586207,18.0
20140416,29,36.0,59.0,9.0,29.0,0,36.03448275862069,848.1152362068967,5.310344827586207,19.862068965517242
20140417,29,35.0,66.0,19.0,27.0,0,35.10344827586207,851.8636103448275,6.931034482758621,21.0
20140418,31,45.0,76.0,21.0,33.0,0,29.161290322580644,849.7104961290323,12.741935483870968,24.903225806451612
20140419,31,45.0,64.0,33.0,48.0,1,65.19354838709677,852.5725364516131,6.032258064516129,30.0
20140420,30,40.0,72.0,34.0,41.0,0,56.666666666666664,854.2391633333333,7.333333333333333,27.333333333333332
20140421,29,42.0,75.0,23.0,40.0,0,44.6551724137931,854.8646631034482,6.241379310344827,24.551724137931036
20140422,29,53.0,75.0,21.0,32.0,0,26.413793103448278,844.927355862069,16.482758620689655,31.448275862068964
20140423,29,37.0,65.0,4.0,30.0,0,24.448275862068964,846.7022844827588,14.068965517241379,28.137931034482758
20140424,29,28.0,64.0,9.0,20.0,0,26.96551724137931,852.0154275862069,5.482758620689655,29.0
20140425,29,44.0,74.0,5.0,22.0,0,18.896551724137932,843.4210027586203,13.137931034482758,24.448275862068964
20140426,40,39.0,61.0,20.0,40.0,1,60.75,837.8433807499999,12.075,26.7
20140427,32,36.0,54.0,21.0,39.0,1,60.09375,842.5970187500002,9.15625,24.65625
20140428,29,30.0,53.0,6.0,30.0,0,44.48275862068966,850.6024668965518,15.310344827586206,29.79310344827586
20140429,32,28.0,50.0,16.0,29.0,0,44.0625,859.7617971874996,7.375,23.9375
20140430,29,34.0,53.0,12.0,21.0,0,33.827586206896555,860.6799144827585,12.137931034482758,22.17241379310345
20140501,29,25.0,65.0,14.0,20.0,0,34.06896551724138,857.8306786206895,5.551724137931035,16.0
20140502,29,37.0,73.0,19.0,27.0,0,30.20689655172414,853.9888662068963,6.413793103448276,20.482758620689655
20140503,29,45.0,80.0,16.0,30.0,0,24.896551724137932,850.5791413793102,6.862068965517241,29.0
20140504,30,56.0,82.0,5.0,24.0,0,14.366666666666667,848.2565350000001,9.933333333333334,27.5
20140505,29,55.0,79.0,9.0,16.0,0,13.655172413793103,846.0133341379312,10.172413793103448,24.310344827586206
20140506,29,57.0,72.0,7.0,19.0,0,13.310344827586206,840.676865862069,12.89655172413793,25.06896551724138
20140507,30,44.0,67.0,6.0,30.0,0,25.666666666666668,842.4432213333334,15.733333333333333,25.733333333333334
20140508,29,44.0,61.0,25.0,34.0,0,45.06896551724138,848.3020727586211,11.068965517241379,20.275862068965516
20140509,29,43.0,66.0,24.0,34.0,0,41.0,848.1852972413794,8.724137931034482,22.0
20140510,33,42.0,63.0,29.0,45.0,1,56.57575757575758,843.8983321212122,9.909090909090908,22.87878787878788
20140511,57,37.0,50.0,34.0,45.0,1,89.35087719298245,842.1889549122808,6.614035087719298,19.035087719298247
20140512,34,34.0,50.0,25.0,34.0,1,68.58823529411765,854.903815882353,6.911764705882353,18.441176470588236
20140513,29,31.0,56.0,17.0,29.0,0,46.51724137931034,863.225532413793,6.827586206896552,18.75862068965517
20140514,29,33.0,63.0,21.0,35.0,0,46.793103448275865,862.3847789655171,5.172413793103448,20.0
20140515,29,40.0,71.0,26.0,41.0,0,43.51724137931034,857.7255903448274,5.551724137931035,22.06896551724138
20140516,29,47.0,76.0,29.0,42.0,0,41.51724137931034,852.961276551724,9.172413793103448,25.896551724137932
20140517,29,46.0,81.0,22.0,43.0,0,37.241379310344826,848.7691537931034,5.241379310344827,28.0
20140518,29,54.0,84.0,12.0,38.0,0,25.344827586206897,843.7245910344828,10.275862068965518,27.20689655172414
20140519,30,59.0,82.0,13.0,25.0,0,14.766666666666667,844.2944366666669,10.6,23.966666666666665
20140520,31,58.0,81.0,10.0,22.0,0,13.32258064516129,846.9795270967744,13.741935483870968,24.612903225806452
20140521,29,57.0,73.0,17.0,31.0,0,20.620689655172413,849.6332799999999,9.724137931034482,22.137931034482758
20140522,29,57.0,77.0,28.0,38.0,0,30.344827586206897,852.5058658620688,10.793103448275861,21.82758620689655
20140523,30,48.0,71.0,37.0,46.0,0,52.666666666666664,853.1893683333332,8.766666666666667,20.0
20140524,29,44.0,71.0,30.0,47.0,1,52.37931034482759,851.4782813793103,8.206896551724139,19.275862068965516
20140525,34,46.0,57.0,44.0,50.0,1,86.44117647058823,852.4038658823529,7.911764705882353,17.58823529411765
20140526,29,40.0,74.0,40.0,52.0,0,67.79310344827586,854.5026741379311,5.241379310344827,17.0
20140527,29,52.0,85.0,37.0,50.0,0,45.37931034482759,854.0239048275862,7.0,17.0
20140528,31,57.0,90.0,28.0,41.0,0,28.322580645161292,851.0431996774195,10.387096774193548,19.483870967741936
20140529,29,65.0,84.0,30.0,47.0,1,25.896551724137932,851.2447217241378,11.862068965517242,21.517241379310345
20140530,33,58.0,81.0,39.0,52.0,1,46.39393939393939,853.0415996969697,9.363636363636363,21.181818181818183
20140531,31,61.0,88.0,20.0,46.0,0,28.0,849.0332077419357,9.516129032258064,24.419354838709676
20140601,30,54.0,85.0,5.0,32.0,0,15.666666666666666,848.6177440000004,9.166666666666666,21.8
20140602,29,50.0,88.0,15.0,27.0,0,18.137931034482758,849.8201103448276,8.03448275862069,24.0
20140603,29,55.0,87.0,3.0,28.0,0,11.862068965517242,847.624787586207,11.862068965517242,24.551724137931036
20140604,29,51.0,88.0,4.0,29.0,0,14.758620689655173,848.4772193103447,8.206896551724139,22.344827586206897
20140605,31,60.0,88.0,7.0,33.0,0,17.70967741935484,848.7491993548387,7.161290322580645,19.0
20140606,29,53.0,88.0,14.0,31.0,0,18.75862068965517,847.9867806896553,7.724137931034483,17.137931034482758
20140607,29,56.0,89.0,14.0,30.0,0,18.06896551724138,847.8699968965518,7.724137931034483,23.862068965517242
20140608,33,48.0,71.0,27.0,46.0,1,48.121212121212125,851.9538557575755,11.181818181818182,39.93939393939394
20140609,29,43.0,76.0,25.0,42.0,0,45.55172413793103,854.3041479310343,4.206896551724138,26.0
20140610,31,51.0,85.0,27.0,36.0,0,25.258064516129032,849.3281506451615,9.774193548387096,28.967741935483872
20140611,32,58.0,85.0,32.0,46.0,0,30.65625,848.6819515625001,11.0,29.03125
20140612,30,53.0,87.0,34.0,43.0,1,33.666666666666664,850.570559,9.266666666666667,29.0
20140613,29,59.0,91.0,11.0,39.0,0,19.137931034482758,845.0091079310348,13.517241379310345,23.24137931034483
20140614,29,50.0,76.0,10.0,31.0,0,18.517241379310345,845.8848693103447,9.310344827586206,19.724137931034484
20140615,29,49.0,82.0,11.0,28.0,0,18.275862068965516,846.1884962068968,7.551724137931035,23.724137931034484
20140616,29,65.0,84.0,9.0,21.0,0,9.379310344827585,844.0632351724139,12.655172413793103,26.96551724137931
20140617,30,53.0,88.0,9.0,30.0,0,15.233333333333333,844.6105143333335,17.4,30.333333333333332
20140618,29,49.0,76.0,21.0,30.0,0,24.17241379310345,850.2871931034482,9.0,25.517241379310345
20140619,29,45.0,79.0,15.0,28.0,0,22.586206896551722,855.2500034482756,5.724137931034483,19.344827586206897
20140620,29,53.0,88.0,15.0,28.0,0,17.482758620689655,853.1130889655174,7.448275862068965,21.0
20140621,29,62.0,89.0,13.0,33.0,0,15.551724137931034,849.1661903448278,8.310344827586206,21.482758620689655
20140622,30,64.0,89.0,21.0,33.0,0,16.433333333333334,849.1144113333335,7.433333333333334,28.4
20140623,31,59.0,89.0,24.0,36.0,0,21.548387096774192,850.4751441935483,11.903225806451612,35.096774193548384
20140624,29,61.0,92.0,20.0,38.0,0,21.517241379310345,850.5090620689655,6.689655172413793,16.275862068965516
20140625,29,60.0,93.0,14.0,38.0,0,18.379310344827587,848.5239365517244,7.0,16.482758620689655
20140626,30,62.0,93.0,20.0,33.0,0,14.633333333333333,845.129757666667,13.9,22.6
20140627,29,63.0,82.0,30.0,39.0,0,27.137931034482758,846.3869937931034,8.620689655172415,21.586206896551722
20140628,29,52.0,86.0,22.0,42.0,0,24.96551724137931,850.0886706896554,6.931034482758621,18.413793103448278
20140629,29,58.0,95.0,22.0,32.0,0,17.620689655172413,850.0186196551724,8.551724137931034,18.620689655172413
20140630,29,61.0,95.0,16.0,35.0,0,15.413793103448276,850.006948275862,7.758620689655173,19.551724137931036
20140701,31,63.0,91.0,16.0,27.0,0,11.580645161290322,852.2229725806452,7.967741935483871,22.258064516129032
20140702,29,59.0,93.0,20.0,33.0,0,16.75862068965517,852.6343086206895,6.103448275862069,43.0
20140703,29,63.0,92.0,30.0,41.0,0,22.586206896551722,853.6152024137929,9.10344827586207,35.0
20140704,29,71.0,94.0,33.0,42.0,0,22.448275862068964,854.9697475862068,8.689655172413794,18.0
20140705,31,72.0,93.0,31.0,45.0,0,24.0,855.9152287096772,9.64516129032258,20.483870967741936
20140706,31,64.0,99.0,32.0,44.0,0,23.258064516129032,854.1674151612904,8.935483870967742,24.838709677419356
20140707,31,67.0,97.0,30.0,45.0,0,22.677419354838708,852.0154203225804,11.483870967741936,29.161290322580644
20140708,30,65.0,96.0,33.0,44.0,0,24.9,852.591117,11.666666666666666,26.933333333333334
20140709,30,70.0,93.0,38.0,53.0,0,32.1,853.189383,9.733333333333333,22.866666666666667
20140710,30,65.0,91.0,47.0,52.0,0,36.3,851.9138286666667,7.366666666666666,22.0
20140711,33,65.0,92.0,50.0,63.0,1,48.54545454545455,852.9082006060604,8.909090909090908,23.848484848484848
20140712,29,66.0,95.0,46.0,53.0,0,34.06896551724138,854.6544748275861,8.310344827586206,27.24137931034483
20140713,31,70.0,97.0,39.0,51.0,0,28.612903225806452,855.1287129032255,8.516129032258064,19.06451612903226
20140714,30,67.0,94.0,39.0,48.0,0,25.966666666666665,854.7358199999999,6.366666666666666,17.1
20140715,29,70.0,93.0,40.0,47.0,0,27.862068965517242,853.0313386206896,7.896551724137931,21.20689655172414
20140716,30,65.0,92.0,41.0,55.0,1,34.86666666666667,849.9384320000003,5.7,25.2
20140717,29,63.0,91.0,35.0,49.0,0,29.620689655172413,850.7426041379312,5.517241379310345,24.0
20140718,27,62.0,94.0,32.0,43.0,0,25.296296296296298,851.0246007407407,7.555555555555555,21.333333333333332
20140719,29,64.0,96.0,28.0,44.0,0,22.137931034482758,851.4549213793103,5.793103448275862,19.24137931034483
20140720,29,69.0,93.0,33.0,45.0,0,23.620689655172413,852.4124544827586,10.96551724137931,21.689655172413794
20140721,29,64.0,95.0,17.0,47.0,0,23.0,854.4676437931033,8.793103448275861,23.93103448275862
20140722,29,63.0,98.0,16.0,34.0,0,14.793103448275861,856.6279237931034,8.413793103448276,28.0
20140723,29,71.0,98.0,26.0,42.0,0,17.620689655172413,855.7054286206896,10.10344827586207,28.0
20140724,29,75.0,92.0,42.0,52.0,0,31.103448275862068,854.1873834482758,14.482758620689655,32.689655172413794
20140725,35,68.0,86.0,50.0,61.0,1,52.6,853.7666594285712,10.742857142857142,27.857142857142858
20140726,31,64.0,91.0,43.0,54.0,0,39.32258064516129,854.7573174193548,8.258064516129032,25.483870967741936
20140727,29,65.0,95.0,43.0,52.0,0,36.3448275862069,856.5345041379309,10.0,23.96551724137931
20140728,32,63.0,86.0,48.0,63.0,1,45.96875,858.1532703124999,7.84375,24.1875
20140729,39,61.0,80.0,52.0,63.0,1,80.71794871794872,857.5465230769228,8.102564102564102,22.743589743589745
20140730,29,58.0,82.0,50.0,60.0,0,68.79310344827586,855.9156237931035,5.448275862068965,18.517241379310345
20140731,31,59.0,86.0,48.0,58.0,0,52.774193548387096,854.7026977419353,5.419354838709677,21.0
20140801,30,61.0,87.0,44.0,55.0,0,46.63333333333333,855.367947,7.9,21.966666666666665
20140802,29,60.0,91.0,32.0,54.0,0,38.03448275862069,855.2149917241377,7.586206896551724,23.0
20140803,32,64.0,88.0,43.0,61.0,1,47.28125,855.0843393749999,9.34375,25.0625
20140804,47,58.0,81.0,55.0,62.0,1,79.2127659574468,855.192865106383,7.851063829787234,30.97872340425532
20140805,33,61.0,82.0,52.0,63.0,1,65.63636363636364,855.1863181818178,9.303030303030303,25.484848484848484
20140806,29,60.0,87.0,37.0,56.0,0,48.37931034482759,854.0472624137931,4.9655172413793105,22.0
20140807,32,61.0,86.0,32.0,54.0,1,39.4375,852.6609421874998,7.8125,23.15625
20140808,29,57.0,90.0,28.0,50.0,0,36.241379310344826,852.7977931034482,6.517241379310345,25.275862068965516
20140809,30,62.0,89.0,31.0,49.0,0,32.4,854.9954496666666,7.366666666666666,27.3
20140810,29,60.0,90.0,35.0,45.0,0,34.13793103448276,856.3826993103446,6.241379310344827,29.0
20140811,29,65.0,92.0,34.0,45.0,0,28.862068965517242,856.9432075862068,8.068965517241379,29.0
20140812,35,64.0,88.0,40.0,52.0,0,36.542857142857144,856.7950785714285,8.371428571428572,31.457142857142856
20140813,38,61.0,79.0,50.0,62.0,1,68.8157894736842,855.3750815789472,7.421052631578948,32.89473684210526
20140814,34,60.0,81.0,57.0,62.0,1,79.17647058823529,855.0034220588234,3.5294117647058822,25.0
20140815,31,60.0,85.0,50.0,63.0,0,54.03225806451613,854.6480593548388,7.516129032258065,25.0
20140816,29,61.0,91.0,40.0,52.0,0,40.93103448275862,854.8296282758621,6.896551724137931,25.0
20140817,29,64.0,93.0,35.0,52.0,0,32.44827586206897,853.8837710344826,7.137931034482759,25.0
20140818,29,63.0,92.0,29.0,43.0,0,25.896551724137932,850.7309424137931,7.103448275862069,25.0
20140819,34,61.0,76.0,38.0,61.0,1,63.205882352941174,850.0234417647063,9.911764705882353,26.58823529411765
20140820,29,58.0,81.0,46.0,61.0,0,67.24137931034483,851.3147931034482,4.379310344827586,28.0
20140821,29,55.0,80.0,42.0,52.0,0,53.6551724137931,853.988878275862,3.6551724137931036,28.0
20140822,33,63.0,78.0,47.0,59.0,1,56.81818181818182,852.0051709090909,12.363636363636363,22.757575757575758
20140823,46,55.0,67.0,49.0,57.0,1,85.47826086956522,852.773683478261,7.130434782608695,24.434782608695652
20140824,29,51.0,79.0,45.0,53.0,0,60.48275862068966,852.7861193103447,7.517241379310345,35.41379310344828
20140825,29,56.0,82.0,46.0,54.0,0,52.41379310344828,852.5759255172414,5.586206896551724,23.0
20140826,34,57.0,78.0,46.0,57.0,1,65.55882352941177,855.5910608823528,6.5,26.08823529411765
20140827,44,57.0,70.0,48.0,57.0,1,78.97727272727273,857.2489343181817,7.090909090909091,25.90909090909091
20140828,29,56.0,76.0,48.0,56.0,1,70.10344827586206,856.5578534482755,5.758620689655173,24.0
20140829,29,56.0,83.0,36.0,51.0,0,52.96551724137931,854.2224313793101,6.275862068965517,24.0
20140830,31,57.0,83.0,41.0,55.0,0,44.32258064516129,850.5625635483871,8.483870967741936,24.0
20140831,29,54.0,87.0,30.0,45.0,0,32.93103448275862,848.0685310344827,10.551724137931034,23.20689655172414
20140901,29,50.0,84.0,32.0,42.0,0,38.37931034482759,851.7585148275863,3.9655172413793105,25.448275862068964
20140902,29,54.0,88.0,31.0,41.0,0,32.827586206896555,851.1045979310343,7.793103448275862,36.0
20140903,29,61.0,91.0,30.0,41.0,0,25.24137931034483,847.6481386206897,8.310344827586206,36.0
20140904,29,59.0,78.0,30.0,45.0,0,34.758620689655174,850.509064827586,16.724137931034484,30.344827586206897
20140905,31,58.0,83.0,40.0,45.0,0,39.67741935483871,855.0085629032257,9.741935483870968,20.225806451612904
20140906,29,52.0,86.0,33.0,46.0,0,38.724137931034484,856.067397241379,3.7241379310344827,25.0
20140907,29,57.0,85.0,39.0,45.0,0,37.37931034482759,853.8020348275862,8.344827586206897,27.275862068965516
20140908,29,61.0,76.0,44.0,60.0,1,55.3448275862069,852.4124555172413,9.03448275862069,36.0
20140909,37,54.0,71.0,53.0,60.0,1,91.29729729729729,850.5785062162159,7.837837837837838,29.62162162162162
20140910,36,49.0,73.0,47.0,54.0,0,78.13888888888889,854.0754858333335,5.027777777777778,20.0
20140911,29,51.0,81.0,30.0,47.0,0,46.48275862068966,853.7202851724137,9.827586206896552,19.655172413793103
20140912,29,46.0,75.0,30.0,44.0,0,41.41379310344828,856.429404137931,3.7241379310344827,21.03448275862069
20140913,29,48.0,82.0,34.0,44.0,0,40.793103448275865,854.4793237931033,6.068965517241379,21.0
20140914,29,51.0,85.0,34.0,41.0,0,34.758620689655174,853.580162413793,8.10344827586207,21.0
20140915,31,57.0,87.0,37.0,44.0,1,37.354838709677416,855.3362661290322,6.580645161290323,21.0
20140916,29,51.0,85.0,41.0,47.0,0,40.89655172413793,854.6895103448277,5.0,21.0
20140917,29,56.0,87.0,36.0,43.0,0,36.172413793103445,851.7351668965518,7.0344827586206895,21.0
20140918,29,57.0,86.0,40.0,46.0,0,37.51724137931034,849.7033268965519,6.275862068965517,21.0
20140919,29,54.0,88.0,38.0,45.0,0,36.89655172413793,850.7776334482758,6.103448275862069,21.0
20140920,29,59.0,90.0,32.0,45.0,0,33.793103448275865,853.7086175862069,8.0,23.896551724137932
20140921,34,58.0,79.0,41.0,59.0,1,70.97058823529412,856.5472226470587,12.5,27.441176470588236
20140922,33,59.0,78.0,49.0,59.0,1,70.57575757575758,855.9867396969695,6.242424242424242,20.424242424242426
20140923,29,57.0,81.0,44.0,54.0,0,54.3448275862069,855.7521351724135,8.068965517241379,23.724137931034484
20140924,29,54.0,83.0,41.0,46.0,0,45.06896551724138,856.3359862068965,7.379310344827586,26.0
20140925,29,56.0,85.0,37.0,45.0,0,39.93103448275862,854.6778334482759,8.241379310344827,26.0
20140926,29,57.0,86.0,39.0,43.0,0,36.758620689655174,851.7234924137931,7.9655172413793105,26.0
20140927,33,57.0,82.0,42.0,57.0,1,57.696969696969695,848.3622175757575,8.454545454545455,25.454545454545453
